timestamp,open,high,low,close,volume,symbol
2024-06-25 08:05:00,3362.02,3364.52,3359.38,3362.01,137.25759881,ETH/USD
2024-06-25 08:10:00,3362.02,3364.04,3361.31,3363.05,67.72378262,ETH/USD
2024-06-25 08:15:00,3363.08,3364.57,3360.12,3360.62,100.42665289,ETH/USD
2024-06-25 08:20:00,3360.52,3360.52,3354.72,3355.14,260.91655575,ETH/USD
2024-06-25 08:25:00,3355.11,3357.31,3352.35,3354.28,153.19977671,ETH/USD
2024-06-25 08:30:00,3354.03,3354.31,3347.58,3350.06,224.00026163,ETH/USD
2024-06-25 08:35:00,3350.06,3352.8,3347.08,3350.68,90.16676275,ETH/USD
2024-06-25 08:40:00,3350.74,3351.15,3348.01,3348.09,211.16307458,ETH/USD
2024-06-25 08:45:00,3348.09,3350.66,3343.69,3350.54,457.54902722,ETH/USD
2024-06-25 08:50:00,3350.11,3352.82,3348.7,3351.93,88.97826295,ETH/USD
2024-06-25 08:55:00,3352.08,3353.32,3350.72,3352.9,155.69676655,ETH/USD
2024-06-25 09:00:00,3352.94,3356.19,3351.32,3354.98,61.03944653,ETH/USD
2024-06-25 09:05:00,3355.03,3360.11,3352.02,3359.2,123.30144788,ETH/USD
2024-06-25 09:10:00,3359.29,3360.92,3356.41,3360.05,127.63694164,ETH/USD
2024-06-25 09:15:00,3360.05,3364.52,3359.64,3362.38,118.60442515,ETH/USD
2024-06-25 09:20:00,3362.24,3362.36,3357.69,3360.12,110.01923174,ETH/USD
2024-06-25 09:25:00,3360.17,3360.55,3357.67,3360.54,158.40015484,ETH/USD
2024-06-25 09:30:00,3360.02,3365.75,3357.61,3365.75,174.91508875,ETH/USD
2024-06-25 09:35:00,3365.66,3368.38,3363.6,3365.72,252.18601122,ETH/USD
2024-06-25 09:40:00,3365.43,3365.56,3361.8,3363.42,187.41399061,ETH/USD
2024-06-25 09:45:00,3363.42,3364.97,3361.0,3362.6,133.28570706,ETH/USD
2024-06-25 09:50:00,3362.71,3392.35,3362.54,3385.43,1629.41948271,ETH/USD
2024-06-25 09:55:00,3385.79,3389.21,3379.26,3380.94,293.08848102,ETH/USD
2024-06-25 10:00:00,3381.05,3381.68,3375.26,3376.54,347.34914152,ETH/USD
2024-06-25 10:05:00,3376.52,3383.02,3374.66,3377.63,207.48679731,ETH/USD
2024-06-25 10:10:00,3377.78,3378.71,3373.07,3374.5,219.80590518,ETH/USD
2024-06-25 10:15:00,3374.5,3374.72,3368.38,3374.08,237.4711502,ETH/USD
2024-06-25 10:20:00,3374.17,3376.9,3372.85,3374.64,409.928748,ETH/USD
2024-06-25 10:25:00,3374.63,3374.63,3369.69,3371.12,356.7381413,ETH/USD
2024-06-25 10:30:00,3370.92,3371.8,3367.8,3368.18,301.32674684,ETH/USD
2024-06-25 10:35:00,3368.17,3370.68,3362.38,3366.65,2256.12485568,ETH/USD
2024-06-25 10:40:00,3366.56,3373.9,3366.27,3371.06,1466.34957287,ETH/USD
2024-06-25 10:45:00,3371.05,3374.29,3370.02,3372.97,951.84233666,ETH/USD
2024-06-25 10:50:00,3372.96,3376.47,3371.88,3375.72,297.05558269,ETH/USD
2024-06-25 10:55:00,3375.64,3379.31,3375.19,3375.2,310.198187,ETH/USD
2024-06-25 11:00:00,3375.19,3381.36,3374.59,3380.92,238.30449443,ETH/USD
2024-06-25 11:05:00,3380.89,3382.12,3379.04,3379.05,111.03006343,ETH/USD
2024-06-25 11:10:00,3379.05,3382.16,3378.94,3382.16,120.01277069,ETH/USD
2024-06-25 11:15:00,3382.17,3383.08,3379.13,3381.24,80.0553875,ETH/USD
2024-06-25 11:20:00,3380.95,3384.6,3380.81,3383.44,101.14310058,ETH/USD
2024-06-25 11:25:00,3383.44,3383.92,3374.54,3375.29,93.70317394,ETH/USD
2024-06-25 11:30:00,3375.28,3378.04,3374.0,3374.31,40.84831985,ETH/USD
2024-06-25 11:35:00,3374.19,3375.61,3371.84,3372.61,68.78737483,ETH/USD
2024-06-25 11:40:00,3372.88,3374.98,3371.57,3372.15,102.89437319,ETH/USD
2024-06-25 11:45:00,3371.96,3373.55,3368.48,3368.73,455.33228446,ETH/USD
2024-06-25 11:50:00,3368.91,3378.09,3368.9,3376.2,158.47981834,ETH/USD
2024-06-25 11:55:00,3376.15,3377.53,3373.56,3373.58,209.24335151,ETH/USD
2024-06-25 12:00:00,3373.48,3376.88,3370.97,3376.88,199.48350367,ETH/USD
2024-06-25 12:05:00,3376.39,3378.1,3362.81,3370.23,536.54444651,ETH/USD
2024-06-25 12:10:00,3370.01,3373.94,3367.39,3369.5,124.58699256,ETH/USD
2024-06-25 12:15:00,3369.24,3372.25,3366.83,3368.63,219.51138473,ETH/USD
2024-06-25 12:20:00,3368.31,3374.48,3367.89,3373.95,49.1732854,ETH/USD
2024-06-25 12:25:00,3373.9,3374.19,3370.2,3371.95,84.6402814,ETH/USD
2024-06-25 12:30:00,3371.83,3372.68,3368.17,3369.94,116.3391858,ETH/USD
2024-06-25 12:35:00,3369.94,3374.85,3369.16,3369.53,85.54852019,ETH/USD
2024-06-25 12:40:00,3369.78,3370.92,3366.84,3367.61,88.16367594,ETH/USD
2024-06-25 12:45:00,3367.62,3369.96,3366.72,3368.28,73.06643101,ETH/USD
2024-06-25 12:50:00,3368.28,3368.28,3361.33,3362.56,180.74374594,ETH/USD
2024-06-25 12:55:00,3362.53,3364.87,3361.64,3363.77,242.96852784,ETH/USD
2024-06-25 13:00:00,3363.69,3366.37,3363.0,3365.8,58.31418783,ETH/USD
2024-06-25 13:05:00,3365.44,3368.16,3365.0,3367.55,128.70623084,ETH/USD
2024-06-25 13:10:00,3367.33,3370.48,3366.65,3367.62,151.47481692,ETH/USD
2024-06-25 13:15:00,3367.83,3369.89,3364.6,3369.52,89.42932962,ETH/USD
2024-06-25 13:20:00,3368.77,3371.33,3365.3,3371.31,216.7178759,ETH/USD
2024-06-25 13:25:00,3371.31,3371.62,3367.62,3371.33,85.37627006,ETH/USD
2024-06-25 13:30:00,3371.34,3371.45,3362.64,3362.64,314.79471667,ETH/USD
2024-06-25 13:35:00,3362.46,3365.72,3355.86,3361.73,496.06734209,ETH/USD
2024-06-25 13:40:00,3361.88,3371.2,3360.2,3367.49,1079.46795418,ETH/USD
2024-06-25 13:45:00,3367.45,3378.73,3365.91,3373.18,499.23869482,ETH/USD
2024-06-25 13:50:00,3372.96,3376.17,3359.6,3359.6,155.09452772,ETH/USD
2024-06-25 13:55:00,3359.01,3365.34,3357.67,3365.34,631.56752648,ETH/USD
2024-06-25 14:00:00,3365.54,3369.28,3361.03,3366.19,222.95916623,ETH/USD
2024-06-25 14:05:00,3366.19,3371.21,3363.32,3368.79,262.27024089,ETH/USD
2024-06-25 14:10:00,3368.8,3371.86,3367.92,3371.3,171.45638971,ETH/USD
2024-06-25 14:15:00,3371.52,3383.61,3371.3,3382.43,310.79453049,ETH/USD
2024-06-25 14:20:00,3382.3,3391.45,3380.25,3386.99,1245.80197706,ETH/USD
2024-06-25 14:25:00,3386.99,3405.55,3385.97,3403.26,1865.02363371,ETH/USD
2024-06-25 14:30:00,3403.59,3409.72,3396.71,3402.22,1515.87296869,ETH/USD
2024-06-25 14:35:00,3402.06,3413.16,3400.0,3400.47,1381.27361849,ETH/USD
2024-06-25 14:40:00,3400.54,3405.14,3398.52,3404.88,1023.68820849,ETH/USD
2024-06-25 14:45:00,3404.82,3410.06,3400.23,3404.13,1123.88865079,ETH/USD
2024-06-25 14:50:00,3404.07,3404.07,3395.01,3395.82,906.63960281,ETH/USD
2024-06-25 14:55:00,3395.7,3404.83,3395.23,3400.87,391.91171532,ETH/USD
2024-06-25 15:00:00,3400.69,3407.89,3400.69,3404.78,846.76401863,ETH/USD
2024-06-25 15:05:00,3404.77,3404.98,3396.7,3398.84,1400.9772302,ETH/USD
2024-06-25 15:10:00,3398.85,3400.05,3393.56,3397.35,686.21975107,ETH/USD
2024-06-25 15:15:00,3397.48,3419.4,3395.4,3415.64,1611.40748425,ETH/USD
2024-06-25 15:20:00,3415.62,3424.96,3414.47,3419.71,2352.67083802,ETH/USD
2024-06-25 15:25:00,3419.71,3424.3,3416.86,3420.48,1310.02170088,ETH/USD
2024-06-25 15:30:00,3420.48,3423.83,3415.66,3420.11,988.01162357,ETH/USD
2024-06-25 15:35:00,3420.05,3420.49,3411.89,3413.62,356.95837813,ETH/USD
2024-06-25 15:40:00,3413.62,3416.58,3409.65,3416.49,372.63702744,ETH/USD
2024-06-25 15:45:00,3416.84,3417.85,3411.79,3415.66,450.80827827,ETH/USD
2024-06-25 15:50:00,3415.42,3415.99,3412.76,3415.99,165.09571793,ETH/USD
2024-06-25 15:55:00,3416.33,3423.3,3415.56,3417.86,591.11454579,ETH/USD
2024-06-25 16:00:00,3417.84,3423.5,3416.75,3417.64,604.31900786,ETH/USD
2024-06-25 16:05:00,3417.52,3418.22,3409.73,3410.47,274.00242438,ETH/USD
2024-06-25 16:10:00,3410.32,3414.69,3406.39,3409.03,391.62578545,ETH/USD
2024-06-25 16:15:00,3409.17,3410.85,3405.61,3409.0,452.43460024,ETH/USD
2024-06-25 16:20:00,3409.28,3412.13,3398.99,3399.79,537.41329809,ETH/USD
2024-06-25 16:25:00,3399.76,3407.8,3399.75,3400.38,327.81726376,ETH/USD
2024-06-25 16:30:00,3400.43,3403.08,3398.18,3398.57,350.17781209,ETH/USD
2024-06-25 16:35:00,3398.44,3401.16,3395.54,3396.18,1126.99397982,ETH/USD
2024-06-25 16:40:00,3396.53,3400.28,3394.93,3396.23,304.61077955,ETH/USD
2024-06-25 16:45:00,3396.22,3396.57,3388.18,3390.56,966.42271148,ETH/USD
2024-06-25 16:50:00,3390.56,3392.29,3383.1,3383.52,745.52318211,ETH/USD
2024-06-25 16:55:00,3383.52,3385.97,3380.26,3382.3,640.31624403,ETH/USD
2024-06-25 17:00:00,3382.1,3387.57,3380.35,3385.76,663.05584028,ETH/USD
2024-06-25 17:05:00,3385.75,3387.79,3385.1,3386.67,137.19297685,ETH/USD
